#filename;number_of_modules;lines_of_code;lines_of_code_per_module;McCabes_cyclomatic_complexity;McCabes_cyclomatic_complexity_per_module;lines_of_comment;lines_of_comment_per_module;lines_of_code_per_line_of_comment;McCabes_cyclomatic_complexity_per_line_of_comment;IF4;IF4_per_module;IF4_visible;IF4_visible_per_module;IF4_concrete;IF4_concrete;rejected_lines_of_code
csvs/08_12267_50.csv;0;5;******;0;******;0;******;------;------;0;********;0;********;0;********;5
csvs/08_12272_50.csv;0;5;******;0;******;0;******;------;------;0;********;0;********;0;********;5
csvs/08_1227_55.csv;1;42;42.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/08_12277_50.csv;0;7;******;0;******;0;******;------;------;0;********;0;********;0;********;7
csvs/08_12281_50.csv;0;7;******;0;******;0;******;------;------;0;********;0;********;0;********;7
csvs/08_12285_30.csv;3;22;7.333;1;0.333;0;0.000;******;------;0;0.000;0;0.000;0;0.000;8
csvs/08_12290_30.csv;2;17;8.500;1;0.500;0;0.000;------;------;0;0.000;0;0.000;0;0.000;8
csvs/08_12294_30.csv;2;25;12.500;1;0.500;0;0.000;******;------;0;0.000;0;0.000;0;0.000;10
csvs/08_12299_35.csv;2;14;7.000;3;1.500;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/08_12304_35.csv;2;14;7.000;3;1.500;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/08_12308_35.csv;2;13;6.500;3;1.500;0;0.000;------;------;0;0.000;0;0.000;0;0.000;3
csvs/08_12313_35.csv;2;13;6.500;3;1.500;0;0.000;------;------;0;0.000;0;0.000;0;0.000;3
csvs/08_12325_75.csv;1;71;71.000;12;12.000;7;7.000;10.143;1.714;0;0.000;0;0.000;0;0.000;0
csvs/08_12331_75.csv;1;71;71.000;12;12.000;7;7.000;10.143;1.714;0;0.000;0;0.000;0;0.000;0
csvs/08_1233_55.csv;1;40;40.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_12337_75.csv;1;98;98.000;19;19.000;1;1.000;98.000;19.000;0;0.000;0;0.000;0;0.000;0
csvs/08_12342_75.csv;1;98;98.000;19;19.000;1;1.000;98.000;19.000;0;0.000;0;0.000;0;0.000;0
csvs/08_12348_75.csv;1;102;102.000;18;18.000;5;5.000;20.400;3.600;0;0.000;0;0.000;0;0.000;0
csvs/08_12353_75.csv;1;102;102.000;18;18.000;5;5.000;20.400;3.600;0;0.000;0;0.000;0;0.000;0
csvs/08_12357_5.csv;1;49;49.000;9;9.000;1;1.000;49.000;9.000;0;0.000;0;0.000;0;0.000;0
csvs/08_12364_50.csv;1;39;39.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_12371_50.csv;1;39;39.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_12378_50.csv;1;44;44.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_12385_50.csv;1;44;44.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_12391_40.csv;1;23;23.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1239_55.csv;1;25;25.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12398_40.csv;1;23;23.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12405_40.csv;1;58;58.000;27;27.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12411_40.csv;1;21;21.000;4;4.000;1;1.000;21.000;------;0;0.000;0;0.000;0;0.000;8
csvs/08_12416_20.csv;1;78;78.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_12422_20.csv;1;78;78.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_12428_20.csv;1;32;32.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12444_25.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/08_1244_55.csv;1;46;46.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_12451_25.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/08_12478_50.csv;1;56;56.000;15;15.000;6;6.000;9.333;2.500;0;0.000;0;0.000;0;0.000;2
csvs/08_12484_50.csv;1;56;56.000;15;15.000;6;6.000;9.333;2.500;0;0.000;0;0.000;0;0.000;2
csvs/08_12490_50.csv;3;91;30.333;14;4.667;5;1.667;18.200;2.800;0;0.000;0;0.000;0;0.000;2
csvs/08_12498_50.csv;3;91;30.333;14;4.667;5;1.667;18.200;2.800;0;0.000;0;0.000;0;0.000;2
csvs/08_12504_25.csv;1;59;59.000;12;12.000;1;1.000;59.000;12.000;0;0.000;0;0.000;0;0.000;1
csvs/08_12511_25.csv;1;59;59.000;12;12.000;1;1.000;59.000;12.000;0;0.000;0;0.000;0;0.000;1
csvs/08_12514_25.csv;1;86;86.000;22;22.000;4;4.000;21.500;5.500;0;0.000;0;0.000;0;0.000;4
csvs/08_12520_25.csv;1;90;90.000;36;36.000;3;3.000;30.000;12.000;0;0.000;0;0.000;0;0.000;1
csvs/08_1252_25.csv;1;91;91.000;28;28.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_12527_25.csv;1;90;90.000;36;36.000;3;3.000;30.000;12.000;0;0.000;0;0.000;0;0.000;1
csvs/08_12534_25.csv;1;57;57.000;13;13.000;1;1.000;57.000;13.000;0;0.000;0;0.000;0;0.000;1
csvs/08_12541_25.csv;1;34;34.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_12547_5.csv;1;60;60.000;13;13.000;6;6.000;10.000;2.167;0;0.000;0;0.000;0;0.000;1
csvs/08_12555_50.csv;1;37;37.000;7;7.000;2;2.000;18.500;3.500;0;0.000;0;0.000;0;0.000;1
csvs/08_12560_50.csv;1;37;37.000;7;7.000;2;2.000;18.500;3.500;0;0.000;0;0.000;0;0.000;1
csvs/08_12567_50.csv;2;78;39.000;17;8.500;4;2.000;19.500;4.250;0;0.000;0;0.000;0;0.000;1
csvs/08_12573_50.csv;2;78;39.000;17;8.500;4;2.000;19.500;4.250;0;0.000;0;0.000;0;0.000;1
csvs/08_12583_30.csv;1;66;66.000;15;15.000;4;4.000;16.500;3.750;0;0.000;0;0.000;0;0.000;8
csvs/08_12589_30.csv;1;66;66.000;15;15.000;4;4.000;16.500;3.750;0;0.000;0;0.000;0;0.000;8
csvs/08_1259_25.csv;1;91;91.000;28;28.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_12595_30.csv;1;100;100.000;18;18.000;4;4.000;25.000;4.500;0;0.000;0;0.000;0;0.000;7
csvs/08_12601_25.csv;1;43;43.000;7;7.000;4;4.000;10.750;1.750;0;0.000;0;0.000;0;0.000;7
csvs/08_12607_25.csv;1;46;46.000;7;7.000;4;4.000;11.500;1.750;0;0.000;0;0.000;0;0.000;7
csvs/08_12613_25.csv;1;71;71.000;12;12.000;8;8.000;8.875;1.500;0;0.000;0;0.000;0;0.000;5
csvs/08_12643_75.csv;1;18;18.000;5;5.000;3;3.000;------;1.667;0;0.000;0;0.000;0;0.000;2
csvs/08_12649_75.csv;1;18;18.000;5;5.000;3;3.000;------;1.667;0;0.000;0;0.000;0;0.000;2
csvs/08_12654_75.csv;1;10;10.000;2;2.000;3;3.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/08_12658_75.csv;1;10;10.000;2;2.000;3;3.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/08_12662_75.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/08_12667_75.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/08_1267_25.csv;1;34;34.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_12673_5.csv;1;18;18.000;2;2.000;4;4.000;------;------;0;0.000;0;0.000;0;0.000;3
csvs/08_12678_30.csv;1;22;22.000;2;2.000;4;4.000;5.500;------;0;0.000;0;0.000;0;0.000;3
csvs/08_12684_30.csv;1;9;9.000;7;7.000;0;0.000;------;******;0;0.000;0;0.000;0;0.000;2
csvs/08_12690_30.csv;1;11;11.000;4;4.000;3;3.000;------;------;0;0.000;0;0.000;0;0.000;4
csvs/08_12696_5.csv;1;21;21.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;15
csvs/08_1271_22.csv;1;78;78.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12775_50.csv;1;36;36.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_12780_50.csv;1;36;36.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_12785_50.csv;1;72;72.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12791_50.csv;1;72;72.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1279_22.csv;1;78;78.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_12797_40.csv;1;29;29.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_12803_40.csv;1;29;29.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_12810_40.csv;1;54;54.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_12816_40.csv;1;30;30.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_12823_20.csv;1;79;79.000;40;40.000;7;7.000;11.286;5.714;0;0.000;0;0.000;0;0.000;1
csvs/08_12827_20.csv;1;79;79.000;40;40.000;7;7.000;11.286;5.714;0;0.000;0;0.000;0;0.000;1
csvs/08_12833_20.csv;1;56;56.000;22;22.000;2;2.000;28.000;11.000;0;0.000;0;0.000;0;0.000;1
csvs/08_12872_75.csv;1;57;57.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_12877_75.csv;1;57;57.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_12882_75.csv;1;82;82.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_12888_75.csv;1;82;82.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_12893_75.csv;1;110;110.000;34;34.000;2;2.000;55.000;17.000;0;0.000;0;0.000;0;0.000;5
csvs/08_12899_75.csv;1;110;110.000;34;34.000;2;2.000;55.000;17.000;0;0.000;0;0.000;0;0.000;5
csvs/08_12906_40.csv;1;43;43.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_12914_40.csv;1;84;84.000;27;27.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;12
csvs/08_12921_40.csv;1;47;47.000;20;20.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;10
csvs/08_12927_40.csv;1;41;41.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;11
csvs/08_12934_55.csv;1;68;68.000;23;23.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;12
csvs/08_12938_55.csv;1;68;68.000;23;23.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;12
csvs/08_12943_55.csv;1;45;45.000;23;23.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_12948_55.csv;1;78;78.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;11
csvs/08_1315_50.csv;1;18;18.000;0;0.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;8
csvs/08_1322_50.csv;1;18;18.000;0;0.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;8
csvs/08_1329_50.csv;1;18;18.000;0;0.000;7;7.000;------;------;0;0.000;0;0.000;0;0.000;3
csvs/08_1336_50.csv;1;18;18.000;0;0.000;7;7.000;------;------;0;0.000;0;0.000;0;0.000;3
csvs/08_1348_5.csv;1;39;39.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1355_75.csv;1;40;40.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1360_75.csv;1;40;40.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1365_75.csv;1;58;58.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/08_1369_75.csv;1;58;58.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/08_1371_75.csv;1;43;43.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1374_75.csv;1;43;43.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1379_90.csv;1;20;20.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1385_90.csv;1;54;54.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1390_90.csv;1;54;54.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1397_90.csv;1;40;40.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1403_90.csv;1;40;40.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1409_25.csv;1;52;52.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1415_25.csv;1;52;52.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_1421_25.csv;1;19;19.000;7;7.000;0;0.000;------;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1428_25.csv;1;39;39.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/08_1437_10.csv;1;44;44.000;29;29.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_144_15.csv;0;16;******;5;******;0;******;------;******;0;********;0;********;0;********;16
csvs/08_1445_10.csv;1;23;23.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1488_50.csv;1;52;52.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_1491_50.csv;1;52;52.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_1497_50.csv;1;75;75.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_150_15.csv;0;16;******;5;******;0;******;------;******;0;********;0;********;0;********;16
csvs/08_1502_50.csv;1;75;75.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_1516_75.csv;1;54;54.000;11;11.000;2;2.000;27.000;5.500;0;0.000;0;0.000;0;0.000;1
csvs/08_1522_75.csv;1;54;54.000;11;11.000;2;2.000;27.000;5.500;0;0.000;0;0.000;0;0.000;1
csvs/08_1528_75.csv;1;59;59.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1533_75.csv;1;59;59.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1539_75.csv;1;81;81.000;17;17.000;7;7.000;11.571;2.429;0;0.000;0;0.000;0;0.000;0
csvs/08_1545_75.csv;1;81;81.000;17;17.000;7;7.000;11.571;2.429;0;0.000;0;0.000;0;0.000;0
csvs/08_1552_15.csv;1;71;71.000;17;17.000;6;6.000;11.833;2.833;0;0.000;0;0.000;0;0.000;0
csvs/08_155_5.csv;0;16;******;5;******;0;******;------;******;0;********;0;********;0;********;16
csvs/08_1557_85.csv;1;104;104.000;40;40.000;2;2.000;52.000;20.000;0;0.000;0;0.000;0;0.000;1
csvs/08_1563_85.csv;1;104;104.000;40;40.000;2;2.000;52.000;20.000;0;0.000;0;0.000;0;0.000;1
csvs/08_1571_85.csv;1;85;85.000;30;30.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1578_85.csv;1;85;85.000;30;30.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1583_50.csv;1;88;88.000;33;33.000;1;1.000;88.000;33.000;0;0.000;0;0.000;0;0.000;0
csvs/08_1590_50.csv;1;88;88.000;33;33.000;1;1.000;88.000;33.000;0;0.000;0;0.000;0;0.000;0
csvs/08_1598_50.csv;1;123;123.000;50;50.000;1;1.000;123.000;50.000;0;0.000;0;0.000;0;0.000;1
csvs/08_1605_50.csv;1;123;123.000;50;50.000;1;1.000;123.000;50.000;0;0.000;0;0.000;0;0.000;1
csvs/08_1629_25.csv;3;225;75.000;55;18.333;29;9.667;7.759;1.897;0;0.000;0;0.000;0;0.000;6
csvs/08_1634_25.csv;3;225;75.000;55;18.333;29;9.667;7.759;1.897;0;0.000;0;0.000;0;0.000;6
csvs/08_1639_5.csv;1;43;43.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1644_15.csv;1;58;58.000;13;13.000;5;5.000;11.600;2.600;0;0.000;0;0.000;0;0.000;3
csvs/08_1699_25.csv;1;53;53.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1704_25.csv;1;53;53.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1711_15.csv;1;27;27.000;3;3.000;6;6.000;4.500;------;0;0.000;0;0.000;0;0.000;1
csvs/08_1718_15.csv;1;27;27.000;3;3.000;6;6.000;4.500;------;0;0.000;0;0.000;0;0.000;1
csvs/08_1725_5.csv;1;45;45.000;13;13.000;39;39.000;1.154;0.333;0;0.000;0;0.000;0;0.000;1
csvs/08_17287_15.csv;1;21;21.000;1;1.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/08_17290_15.csv;1;21;21.000;1;1.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/08_1731_50.csv;1;83;83.000;5;5.000;2;2.000;41.500;2.500;0;0.000;0;0.000;0;0.000;10
csvs/08_17380_25.csv;2;93;46.500;22;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_17382_25.csv;2;93;46.500;22;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_1739_50.csv;1;79;79.000;5;5.000;2;2.000;39.500;2.500;0;0.000;0;0.000;0;0.000;10
csvs/08_17403_50.csv;1;83;83.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_17407_50.csv;1;83;83.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_17411_50.csv;2;120;60.000;25;12.500;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_17415_50.csv;2;120;60.000;25;12.500;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_17419_15.csv;2;60;30.000;9;4.500;2;1.000;30.000;4.500;0;0.000;0;0.000;0;0.000;8
csvs/08_17423_15.csv;1;103;103.000;32;32.000;3;3.000;34.333;10.667;0;0.000;0;0.000;0;0.000;9
csvs/08_17427_20.csv;2;81;40.500;31;15.500;10;5.000;8.100;3.100;0;0.000;0;0.000;0;0.000;10
csvs/08_17431_20.csv;2;81;40.500;31;15.500;10;5.000;8.100;3.100;0;0.000;0;0.000;0;0.000;10
csvs/08_17436_20.csv;1;47;47.000;11;11.000;6;6.000;7.833;1.833;0;0.000;0;0.000;0;0.000;6
csvs/08_1745_50.csv;1;66;66.000;12;12.000;2;2.000;33.000;6.000;0;0.000;0;0.000;0;0.000;6
csvs/08_1751_50.csv;1;66;66.000;12;12.000;2;2.000;33.000;6.000;0;0.000;0;0.000;0;0.000;6
csvs/08_17535_25.csv;3;93;31.000;13;4.333;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_17539_25.csv;3;93;31.000;13;4.333;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_17543_5.csv;1;56;56.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/08_17555_25.csv;1;137;137.000;26;26.000;1;1.000;137.000;26.000;0;0.000;0;0.000;0;0.000;1
csvs/08_17558_25.csv;1;137;137.000;26;26.000;1;1.000;137.000;26.000;0;0.000;0;0.000;0;0.000;1
csvs/08_17560_5.csv;1;40;40.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/08_1756_100.csv;1;55;55.000;7;7.000;3;3.000;18.333;2.333;0;0.000;0;0.000;0;0.000;10
csvs/08_17562_50.csv;1;36;36.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17564_50.csv;1;37;37.000;13;13.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17566_50.csv;1;66;66.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17568_50.csv;1;66;66.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17570_40.csv;1;21;21.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17574_40.csv;1;21;21.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17578_40.csv;1;62;62.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_17581_40.csv;1;15;15.000;2;2.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/08_17583_25.csv;1;74;74.000;59;59.000;2;2.000;37.000;29.500;0;0.000;0;0.000;0;0.000;1
csvs/08_17585_25.csv;1;78;78.000;60;60.000;2;2.000;39.000;30.000;0;0.000;0;0.000;0;0.000;2
csvs/08_17587_25.csv;1;47;47.000;23;23.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_17589_25.csv;1;40;40.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_17594_15.csv;1;66;66.000;22;22.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_17599_15.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/08_17_5.csv;1;69;69.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_17605_50.csv;1;48;48.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_17610_50.csv;1;46;46.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_17614_50.csv;1;70;70.000;34;34.000;4;4.000;17.500;8.500;0;0.000;0;0.000;0;0.000;5
csvs/08_17618_50.csv;1;72;72.000;34;34.000;2;2.000;36.000;17.000;0;0.000;0;0.000;0;0.000;5
csvs/08_1762_100.csv;1;55;55.000;7;7.000;2;2.000;27.500;3.500;0;0.000;0;0.000;0;0.000;10
csvs/08_17622_20.csv;1;73;73.000;31;31.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;8
csvs/08_17627_20.csv;1;47;47.000;2;2.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/08_17630_25.csv;1;57;57.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/08_17633_25.csv;1;57;57.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/08_17637_25.csv;1;46;46.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17641_25.csv;1;50;50.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;8
csvs/08_17644_20.csv;1;56;56.000;25;25.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/08_17647_20.csv;1;64;64.000;36;36.000;2;2.000;32.000;18.000;0;0.000;0;0.000;0;0.000;5
csvs/08_17650_20.csv;1;36;36.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/08_17655_5.csv;1;73;73.000;89;89.000;4;4.000;18.250;22.250;0;0.000;0;0.000;0;0.000;8
csvs/08_17668_30.csv;1;109;109.000;15;15.000;24;24.000;4.542;0.625;0;0.000;0;0.000;0;0.000;5
csvs/08_17671_30.csv;1;109;109.000;15;15.000;24;24.000;4.542;0.625;0;0.000;0;0.000;0;0.000;5
csvs/08_17674_30.csv;1;233;233.000;40;40.000;32;32.000;7.281;1.250;0;0.000;0;0.000;0;0.000;6
csvs/08_17677_5.csv;1;95;95.000;16;16.000;21;21.000;4.524;0.762;0;0.000;0;0.000;0;0.000;0
csvs/08_1768_100.csv;1;61;61.000;11;11.000;2;2.000;30.500;5.500;0;0.000;0;0.000;0;0.000;9
csvs/08_17687_25.csv;1;72;72.000;15;15.000;15;15.000;4.800;1.000;0;0.000;0;0.000;0;0.000;2
csvs/08_17690_25.csv;1;72;72.000;15;15.000;15;15.000;4.800;1.000;0;0.000;0;0.000;0;0.000;2
csvs/08_17693_50.csv;1;42;42.000;6;6.000;2;2.000;21.000;3.000;0;0.000;0;0.000;0;0.000;2
csvs/08_17695_50.csv;1;42;42.000;6;6.000;2;2.000;21.000;3.000;0;0.000;0;0.000;0;0.000;2
csvs/08_17698_50.csv;1;69;69.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17701_50.csv;1;69;69.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17736_50.csv;2;79;39.500;10;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17740_50.csv;2;76;38.000;10;5.000;3;1.500;25.333;3.333;0;0.000;0;0.000;0;0.000;2
csvs/08_17745_50.csv;2;151;75.500;30;15.000;14;7.000;10.786;2.143;0;0.000;0;0.000;0;0.000;1
csvs/08_17748_50.csv;2;151;75.500;30;15.000;14;7.000;10.786;2.143;0;0.000;0;0.000;0;0.000;1
csvs/08_17750_5.csv;2;80;40.000;12;6.000;8;4.000;10.000;1.500;0;0.000;0;0.000;0;0.000;2
csvs/08_1775_100.csv;1;61;61.000;11;11.000;2;2.000;30.500;5.500;0;0.000;0;0.000;0;0.000;9
csvs/08_17766_5.csv;1;105;105.000;29;29.000;41;41.000;2.561;0.707;0;0.000;0;0.000;0;0.000;2
csvs/08_1782_100.csv;1;85;85.000;10;10.000;8;8.000;10.625;1.250;0;0.000;0;0.000;0;0.000;10
csvs/08_17848_50.csv;1;48;48.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_17853_50.csv;1;48;48.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/08_17858_50.csv;1;56;56.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_17863_50.csv;1;56;56.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/08_17868_25.csv;1;41;41.000;7;7.000;7;7.000;5.857;1.000;0;0.000;0;0.000;0;0.000;2
csvs/08_17872_25.csv;1;53;53.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/08_17876_25.csv;3;77;25.667;27;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/08_17882_25.csv;2;76;38.000;32;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/08_17886_25.csv;2;76;38.000;32;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/08_17889_25.csv;1;26;26.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
